"","created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation","SMSblast","fixed_cost","variable_cost","total_cost","shots_per_dollar"
"5835",12,"2_15_04_V02N_0",2017,0,NA,"Old System",NA,NA,0,TRUE,2,"2_15","2_15_04","Jhajjar","Kanonda",1,"Kulasi","Mukandpur",190,1,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,0,2,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,4,4,31,15,31,15,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,3.56,51.044226044226,54.604226044226,0.0366272016817915
"5836",1,"2_15_04_V02N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,2,"2_15","2_15_04","Jhajjar","Kanonda",1,"Kulasi","Mukandpur",190,1,2,0,0,0,0,0,0,0,0,0,0,0,1,12,4,4,2,1,1,1,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,7,7,1,1,31,15,31,15,0,3,1,1,2,4,4,1,1,0,0,0,0,0,0,31,7,5,0,0,3.56,25.522113022113,29.082113022113,0.0343853969358979
"5837",2,"2_15_04_V02N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,2,"2_15","2_15_04","Jhajjar","Kanonda",1,"Kulasi","Mukandpur",190,1,2,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,6,6,2,2,31,15,31,15,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,18,4,1,0,0,3.56,0,3.56,0
"5838",3,"2_15_04_V02N_0",2018,0,NA,"Old System",NA,NA,0,TRUE,2,"2_15","2_15_04","Jhajjar","Kanonda",1,"Kulasi","Mukandpur",190,1,2,0,0,0,0,0,0,0,0,0,0,0,1,13,4,4,3,2,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,8,8,1,1,31,15,31,15,1,3,0,2,2,3,3,1,1,1,1,0,0,0,0,47,8,5,0,0,3.56,0,3.56,0
"5839",3,"2_15_05_V01Y_0",2017,0,0,"Old System",1,0,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,13,5,5,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5,5,5,5,46,27,46,27,0,3,0,1,1,5,5,2,2,1,1,0,0,0,0,34,5,8,1,1,3.56,0,3.56,0
"5840",4,"2_15_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,23,5,5,4,5,4,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6,6,6,6,46,27,46,27,0,1,4,1,0,5,5,4,4,4,4,4,4,0,0,61,6,17,1,1,3.56,102.138925061425,105.698925061425,0.0378433366060768
"5841",5,"2_15_05_V01Y_0",2017,0,NA,"Old System",NA,NA,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,8,1,1,2,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,4,4,4,4,46,27,46,27,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,19,4,4,1,1,3.56,51.0694625307125,54.6294625307125,0.0366102814735841
"5842",6,"2_15_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,18,4,4,4,4,2,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6,6,6,6,46,27,46,27,0,1,2,2,1,4,4,3,3,3,3,2,2,0,0,54,6,12,1,1,3.56,51.0694625307125,54.6294625307125,0.0366102814735841
"5843",7,"2_15_05_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,18,5,5,4,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,7,7,7,7,46,27,46,27,0,3,2,0,2,5,5,2,2,2,2,2,2,0,0,56,7,11,1,1,3.56,51.0694625307125,54.6294625307125,0.0366102814735841
"5844",8,"2_15_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,14,3,3,2,4,2,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,5,5,5,5,46,27,46,27,0,1,2,2,0,3,3,2,2,2,2,2,2,0,0,40,5,9,1,1,3.56,51.0694625307125,54.6294625307125,0.0366102814735841
"5845",9,"2_15_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,2,"2_15","2_15_05","Jhajjar","Kanonda",1,"Ladrawan","Khairpur",1530,1,2,1,3,0,0,1,1,1,0,0,0,0,0,5,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,2,2,46,27,46,27,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,15,2,3,1,1,3.56,0,3.56,0
