"created_month","id_village_grp","created_year","inreminders","old_sys_bug","reminder_system_type","elig_meas_rem","trmeasles_rem","trmeasles_sub","injpal_data","id_district","id_phc","id_sc","district","final_phc","has_hra","final_sc","final_village_name","village_population","inctreat","inctreat_arm","trtreat_arm_server_first","trtreat_arm_server_second","commtreat_arm","vil_added_later","vil_phc_surv","baseline","endline","samp_endl","serveronly","missingfromserver","vil_other","missing_commtreat","num_main_ever","BCG_ever","Penta1_ever","Penta2_ever","Penta3_ever","Measles1_ever","fully_immunized","reminder_control_first","reminder_control_second","trfrac33_first","trfrac33_second","trfrac66_first","trfrac66_second","trfrac100_second","communication_control","random","gossip","trusted","trustgossip","seedsrisk","anyseed","incentive_control","highslope","highflat","lowslope","lowflat","flat","slope","nchildren","nchildren_m5","nchildren_9mo","nchildren_9mo_m5","nkidsvillage","nkidsvillage_9mo","nkidsvillage_m5","nkidsvillage_9mo_m5","shot_BCG","shot_Penta1","shot_Measles1","shot_Penta3","shot_Penta2","hist_BCG","hist_NR_BCG","hist_Penta1","hist_NR_Penta1","hist_Penta2","hist_NR_Penta2","hist_Penta3","hist_NR_Penta3","hist_Measles1","hist_NR_Measles1","num_main_any","num_main_shots","num_shots_hist","first_implementation"
5,"1_01_03_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,30,7,7,7,5,4,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,9,9,9,9,43,28,43,28,0,1,4,1,4,8,8,7,7,4,4,4,4,0,0,84,10,23,1
6,"1_01_03_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,14,3,4,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,6,6,6,6,43,28,43,28,0,2,1,2,1,3,3,2,2,2,2,1,1,0,0,40,6,8,1
7,"1_01_03_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,19,3,2,3,5,3,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,8,8,8,8,43,28,43,28,1,0,3,3,1,2,2,2,2,2,2,2,2,0,0,39,8,8,1
8,"1_01_03_V02Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,2,2,2,2,43,28,43,28,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,10,3,1,1
9,"1_01_03_V02Y_0",2017,0,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,11,4,4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,4,4,2,2,43,28,43,28,0,3,1,0,0,4,4,1,1,1,1,1,1,0,0,32,4,7,1
10,"1_01_03_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,18,5,5,4,1,3,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,11,11,7,7,43,28,43,28,1,3,3,1,4,4,4,2,2,1,1,0,0,0,0,54,12,7,1
11,"1_01_03_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,11,2,2,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,9,9,4,4,43,28,43,28,0,1,1,4,2,2,2,1,1,1,1,0,0,0,0,46,8,4,0
12,"1_01_03_V02Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,15,5,4,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,8,8,2,2,43,28,43,28,1,2,1,3,1,4,4,2,2,1,1,0,0,0,0,46,8,7,0
1,"1_01_03_V02Y_0",2018,1,0," New System",1,1,1,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,9,2,3,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,7,7,1,1,43,28,43,28,0,3,1,0,3,2,2,0,0,0,0,0,0,0,0,21,7,2,0
2,"1_01_03_V02Y_0",2018,1,0," New System",1,0,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,11,1,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,7,7,2,2,43,28,43,28,0,0,0,2,2,1,1,1,1,1,1,0,0,0,0,29,4,3,0
3,"1_01_03_V02Y_0",2018,0,NA,"Old System",NA,NA,0,TRUE,"1","1_01","1_01_03","Bhiwani","Achina",1,"Bhagvi","Sarupgarh",1890,1,2,2,2,5,0,1,1,1,0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,6,6,3,3,43,28,43,28,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,24,5,1,0
3,"1_01_04_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,11,3,3,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,4,4,63,45,63,45,0,2,1,1,0,3,3,2,2,1,1,0,0,1,1,27,4,7,1
4,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,22,3,7,5,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,16,16,16,16,63,45,63,45,1,5,1,5,5,3,3,2,2,0,0,0,0,0,0,59,17,5,1
5,"1_01_04_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,40,8,9,8,5,5,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,13,13,13,13,63,45,63,45,2,3,5,1,5,8,8,8,8,3,3,4,4,1,1,98,16,24,1
6,"1_01_04_V01Y_0",2017,0,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,22,2,3,2,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12,12,12,63,45,63,45,2,3,3,3,3,2,2,3,3,0,0,0,0,3,3,52,14,8,1
7,"1_01_04_V01Y_0",2017,0,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,7,1,1,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,5,5,63,45,63,45,1,1,0,3,0,1,1,0,0,1,1,0,0,0,0,19,5,2,1
8,"1_01_04_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,6,0,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,4,4,63,45,63,45,0,1,1,2,0,0,0,1,1,0,0,0,0,1,1,16,4,2,1
9,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,20,3,2,2,1,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,12,12,8,8,63,45,63,45,3,1,5,1,2,3,3,2,2,1,1,0,0,2,2,45,12,8,1
10,"1_01_04_V01Y_0",2017,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,11,0,3,2,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,8,8,3,3,63,45,63,45,1,3,2,1,2,0,0,2,2,0,0,0,0,0,0,35,9,2,1
11,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,27,3,2,6,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,19,19,8,8,63,45,63,45,3,2,5,3,6,3,3,2,2,3,3,0,0,0,0,66,19,8,0
12,"1_01_04_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,20,1,3,3,5,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,18,18,8,8,63,45,63,45,0,3,5,5,3,1,1,1,1,1,1,0,0,1,1,63,16,4,0
1,"1_01_04_V01Y_0",2018,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,19,2,4,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,15,7,7,63,45,63,45,2,4,1,3,3,2,2,4,4,0,0,0,0,0,0,63,13,6,0
2,"1_01_04_V01Y_0",2018,1,0," New System",1,1,1,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,0,0,63,45,63,45,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,13,4,0,0
3,"1_01_04_V01Y_0",2018,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_04","Bhiwani","Achina",1,"Bigowa","Bigowa",3636,1,4,1,1,0,0,1,1,1,0,0,0,0,0,6,0,0,2,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,1,1,63,45,63,45,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,24,5,1,0
5,"1_01_05_other",2017,1,0,"Old System",0,NA,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",NA,"Imlota","Other",0,1,2,2,2,NA,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,8,1,2,1
3,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,109,31,30,24,16,8,8,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,31,31,31,31,162,98,161,98,2,6,8,9,8,29,29,24,24,16,16,7,7,0,0,267,33,76,1
4,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,52,11,11,11,11,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,20,20,20,20,162,98,161,98,1,2,5,5,6,10,10,9,9,5,5,5,5,0,0,123,19,29,1
5,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,54,14,12,9,12,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,22,22,22,22,162,98,161,98,3,4,6,6,3,12,12,8,8,6,6,6,6,0,0,149,22,32,1
6,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,48,12,13,8,8,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,23,23,23,23,162,98,161,98,4,7,6,4,4,10,10,5,5,4,4,4,4,0,0,122,25,23,1
7,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,84,19,18,17,15,8,8,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,35,35,34,34,162,98,161,98,4,8,7,8,7,16,16,10,10,9,9,7,7,0,0,194,34,42,1
8,"1_01_05_V01Y_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,40,9,5,9,9,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,27,27,24,24,162,98,161,98,4,3,5,6,6,5,5,3,3,3,3,2,2,0,0,109,24,13,1
9,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,33,8,8,6,7,4,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,24,24,17,17,162,98,161,98,2,6,4,6,5,6,6,2,2,1,1,1,1,0,0,95,23,10,1
10,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,45,11,12,10,5,6,6,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,37,37,19,19,162,98,161,98,4,11,6,5,10,9,9,3,3,0,0,0,0,0,0,163,36,12,1
11,"1_01_05_V01Y_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,29,8,7,7,5,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,28,28,8,8,162,98,161,98,3,6,2,5,8,5,5,1,1,0,0,0,0,0,0,104,24,6,0
12,"1_01_05_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,43,13,10,7,8,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,38,38,10,10,162,98,161,98,5,7,4,8,7,9,9,3,3,0,0,0,0,0,0,151,31,12,0
1,"1_01_05_V01Y_0",2018,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,34,8,10,5,8,3,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,26,26,6,6,162,98,161,98,2,8,3,7,3,6,6,2,2,2,2,1,1,0,0,90,23,11,0
2,"1_01_05_V01Y_0",2018,0,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,53,11,13,14,9,5,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,43,42,13,13,162,98,161,98,2,8,5,8,12,9,9,5,5,2,2,2,2,0,0,193,35,18,0
3,"1_01_05_V01Y_0",2018,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_05","Bhiwani","Achina",1,"Imlota","Imlota",6129,1,2,2,2,5,0,1,1,1,0,0,0,0,0,37,7,5,8,10,6,6,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,34,34,10,10,162,98,161,98,2,5,6,10,8,6,6,0,0,0,0,0,0,0,0,112,31,6,0
3,"1_01_06_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,21,6,6,5,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,6,6,23,14,23,14,0,1,1,2,2,6,6,5,5,3,3,1,1,0,0,55,6,15,1
4,"1_01_06_V01Y_0",2017,1,0,"Old System",0,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,10,2,3,4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,4,4,4,23,14,23,14,0,0,0,1,3,2,2,3,3,1,1,0,0,0,0,26,4,6,1
5,"1_01_06_V01Y_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,23,14,23,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
7,"1_01_06_V01Y_0",2017,0,NA,"Old System",NA,NA,1,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,23,14,23,14,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,14,1,4,1
8,"1_01_06_V01Y_0",2017,0,0,"Old System",0,NA,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,2,2,23,14,23,14,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,7,2,1,1
10,"1_01_06_V01Y_0",2017,1,0,"Old System",0,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,19,6,6,3,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,3,3,23,14,23,14,0,3,1,2,0,6,6,3,3,3,3,1,1,0,0,56,6,13,1
11,"1_01_06_V01Y_0",2017,1,0,"Old System",0,NA,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,1,1,23,14,23,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0
2,"1_01_06_V01Y_0",2018,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,15,5,5,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5,5,0,0,23,14,23,14,0,2,0,2,1,5,5,3,3,2,2,0,0,0,0,50,5,10,0
3,"1_01_06_V01Y_0",2018,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Kanehti",1624,1,4,2,2,0,0,1,1,1,0,0,0,0,0,5,0,0,2,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,6,6,3,3,23,14,23,14,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,15,5,0,0
3,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,24,6,6,5,4,2,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,7,7,7,7,44,24,44,24,0,1,2,3,1,6,6,5,5,4,4,1,1,1,1,58,7,17,1
4,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,14,4,3,3,3,1,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,7,7,7,7,44,24,44,24,2,1,1,2,1,2,2,2,2,2,2,1,1,0,0,36,7,7,1
5,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,20,5,6,4,3,2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,9,9,9,9,44,24,44,24,0,4,2,1,2,5,5,2,2,2,2,2,2,0,0,49,9,11,1
6,"1_01_06_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,12,1,1,4,3,1,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,6,6,6,6,44,24,44,24,0,0,1,2,2,1,1,1,1,1,1,1,1,0,0,25,5,4,1
7,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,12,3,2,1,3,2,2,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,6,6,6,6,44,24,44,24,1,1,2,2,0,3,3,1,1,1,1,1,1,0,0,27,6,6,1
8,"1_01_06_V02N_0",2017,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,8,2,1,1,1,3,3,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,4,4,4,4,44,24,44,24,1,0,3,0,0,1,1,1,1,1,1,1,1,0,0,19,4,4,1
9,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,8,1,3,0,1,1,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,5,5,4,4,44,24,44,24,1,3,1,1,0,1,1,1,1,0,0,0,0,0,0,18,6,2,1
10,"1_01_06_V02N_0",2017,1,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,12,5,2,2,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,8,8,2,2,44,24,44,24,4,2,0,0,1,2,2,0,0,0,0,0,0,0,0,23,7,2,1
11,"1_01_06_V02N_0",2017,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,7,1,1,2,2,1,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,7,7,3,3,44,24,44,24,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,18,6,0,0
12,"1_01_06_V02N_0",2017,0,0,"Old System",1,1,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,14,5,5,1,1,2,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,14,14,5,5,44,24,44,24,4,5,2,1,1,1,1,0,0,0,0,0,0,0,0,40,13,1,0
1,"1_01_06_V02N_0",2018,1,0,"Old System",1,1,1,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,11,0,3,3,2,3,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,11,11,3,3,44,24,44,24,0,3,3,2,3,0,0,0,0,0,0,0,0,0,0,25,11,0,0
2,"1_01_06_V02N_0",2018,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,17,5,2,4,3,1,1,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,15,15,2,2,44,24,44,24,5,2,1,3,4,2,2,0,0,0,0,0,0,0,0,52,15,2,0
3,"1_01_06_V02N_0",2018,0,0,"Old System",1,0,0,TRUE,"1","1_01","1_01_06","Bhiwani","Achina",1,"Morwala","Morwala",1994,1,4,2,2,NA,0,1,0,0,0,0,0,0,1,13,3,4,2,4,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,11,11,1,1,44,24,44,24,2,3,0,4,2,1,1,1,1,0,0,0,0,0,0,41,11,2,0
